slug,name,symbol_llama,category_llama,tvl,chains_llama
spectra-v1,Spectra V1,SPECTRA,Yield Aggregator,180670.20070190425,Polygon;Ethereum
spectra-v2,Spectra V2,SPECTRA,Yield,40328205.20101048,Hemi;Ethereum;Katana;Binance;Hyperliquid L1;Flare;Base;Sonic;Avalanche;Monad;Arbitrum;Optimism
spectrefi,SpectreFi,SPECT,Farm,14639.58768986344,Fantom
spectrum-protocol,Spectrum Protocol,SPEC,Yield,11158.978072972694,Terra2;Terra
spectrumswap,Spectrumswap,SPECTRUM,Farm,613.4508406378364,Binance
sperax-demeter,Sperax Demeter,SPA,Farm,11930.374399801462,Arbitrum
sperax-demeter-v2,Sperax Demeter V2,SPA,Farm,52855.20409890365,Arbitrum
sperax-usd,Sperax USD,SPA,Yield Aggregator,843919.1028157243,Arbitrum;Ethereum
sphere-finance,Sphere Finance,SPHERE,Yield,6204491.941002157,Polygon
spherium,Spherium,SPHRI,Cross Chain Bridge,0.0016332147692062,Polygon;Binance;Arbitrum;Cronos;Moonriver;Ethereum;Avalanche;Optimism;Aurora;OKExChain;Kucoin;Fantom;Moonbeam
sphynx,Sphynx,SPHYNX,Dexs,86892.05353163491,Loop;Binance;Cronos;Bitgert
spice,Spice,-,Dexs,177.31706506435643,Solana
spice-finance,Spice Finance,-,Yield Aggregator,171430.69769597807,Ethereum
spice-protocol,SPICE Protocol,-,RWA,55437.15044684685,Plume Mainnet
spice-trade,Spice Trade,SPICE,Algo-Stables,10740.29349567322,Binance;Avalanche;Polygon;Ethereum
spicy-dao,Spicy DAO,SPC,Reserve Currency,275.12337484628017,Avalanche
spicyswap,SpicySwap,SPI,Dexs,83197.39403742993,Tezos
spiko,Spiko,-,RWA,725636798.054752,Arbitrum;Stellar;Polygon;Ethereum;Base;Starknet;Etherlink
spin-dov,Spin DOV,-,Options Vault,12658.664954895348,Near
spin-perps,Spin Perps,-,Derivatives,9788.420992252688,Near
spin-spot,Spin Spot,-,Dexs,36002.46591497631,Near
spinaqdex,SpinaqDex,SPINAQ,Dexs,1806.865302432513,Arbitrum
spindash,Spindash,SPINDASH,Prediction Market,0.0,Sonic
spiral-fi-mixer,Spiral Fi Mixer,SPIRAL,Privacy,31.990711847652967,zkSync Era;Polygon zkEVM
spiral-finance,Spiral Finance,SPR,Yield Aggregator,41.478307051222465,Fantom
spiraldao,SpiralDao,SPR,Yield,63.18565291624675,Ethereum
spirit-farm,Spirit Farm,SPIRIT,Farm,0.0,Base
spiritdao,SpiritDAO,GHOST,Reserve Currency,2031.94661249736,Avalanche
spiritswap-amm,SpiritSwap AMM,SPIRIT,Dexs,518786.29856269475,Fantom
spiritswap-lending,SpiritSwap Lending,SPIRIT,Lending,375.7368715842443,Fantom
spiritswap-v3,SpiritSwap V3,-,Dexs,1229.565575469125,Fantom
splash-protocol,Splash Protocol,SPLASH,Dexs,7587403.883387242,Cardano
splashing-stake,Splashing Stake,-,Liquid Staking,12107509.358098809,Sei
splice-finance,Splice Finance,-,Yield,529292.5946541963,Blast;Mode
spooky-base,Spooky Base,SPOOKY,Dexs,316.2689241767833,Base
spookyswap-v2,SpookySwap V2,BOO,Dexs,1657111.0292285425,Fantom;Bittorrent;Sonic;Horizen EON
spookyswap-v3,SpookySwap V3,BOO,Dexs,61974.93138318764,Fantom;Sonic;Bittorrent
spoon-exchange,Spoon Exchange,POON,Dexs,829.9913001116295,CORE
sportbet,SportBet,SBET,Prediction Market,30.7039292250368,EOS
spot-cash,SPOT Cash,-,Algo-Stables,531770.4477156283,Ethereum
springsui,SpringSui,-,Liquid Staking,127073321.047655,Sui
springsui-ecosystem,SpringSui Ecosystem,-,Liquid Staking,3069512.1410133387,Sui
sprinter,Sprinter,-,Yield,1404389.7977176816,Base
sqd.ai,SQD.ai,SQD,Developer Tools,0.0,Arbitrum
squadefi,SquaDeFi,-,SoFi,38.08414298174628,Base
squadswap-dynamo,SquadSwap Dynamo,-,Dexs,645415.6428706427,Binance
squadswap-v2,SquadSwap V2,SQUAD,Dexs,29909.65039748157,Binance;Base;Blast;Optimism;Polygon;Arbitrum
squadswap-v3,SquadSwap V3,SQUAD,Dexs,1890.074873513696,Binance;Base;Blast;Arbitrum;Optimism;Polygon
squadswap-wow,SquadSwap WOW,-,Dexs,1391462.7030102566,Binance
squaretower,Squaretower,-,Derivatives,,
squid-defi,Squid-Defi,SQUID,Farm,607.1730041114552,Fantom
squid-stake,Squid Stake,SQUID,Yield,12420.977593283736,Binance
squiddao,SquidDao,SQUID,Reserve Currency,0.0,Ethereum
squidswap,SquidSwap,SQUIDS,Dexs,124476.07320074928,Ink
srwa-lending,SRWA Lending,-,Lending,879.059600734457,Radix
ssap,SSAP,-,Lending,1.003219546661836,Oasis;CLV
ssv-network,SSV Network,-,Staking Pool,,
stab-protocol,STAB Protocol,ILIS,CDP,5619.498845998356,Radix
stabble,stabble,STB,Dexs,1996219.157585723,Solana
stabil-finance,Stabil Finance,-,Yield Aggregator,18327.581763611903,Base;Cronos;Arbitrum;Hyperliquid L1
stability,Stability,STBL,Liquidity manager,513704.6723921896,Sonic;Base;Polygon;re.al
stabilize,Stabilize,SET,CDP,23725.680879614854,Avalanche
stabl.fi-v1,Stabl.fi V1,-,Yield,58630.786114989445,Polygon
stabl.fi-v2,Stabl.fi V2,-,Yield,16451.153224524147,Polygon
stable-jack-v1,Stable Jack V1,JACK,Yield,2710481.2842343845,Avalanche
stable-jack-v2,Stable Jack V2,JACK,Yield,78356.536491865,Avalanche;Sonic;Goat
stablebase,StableBase,SBASE,Dexs,6111.199706659083,Base
stablecomp,Stablecomp,SCOMP,Yield Aggregator,1080.1378805217682,Ethereum
stabledoin,StableDoin,DOIN,Dexs,6.57426546e-16,Dogechain
stablehodl,StableHodl,-,Yield,5950798.360964922,Polygon;HeLa;Binance;Ethereum
stablekoi,StableKoi,KOI,Dexs,26082.15540534776,Godwoken;GodwokenV1
stables-labs-usdx,Stables Labs USDX,USDX,Basis Trading,31340803.351348817,Binance;Arbitrum;Ethereum
stablz,Stablz,STABLZ,Yield,49.567367049875855,Ethereum
stack,Stack,-,CDP,0.0,re.al
stacker-ventures,Stacker Ventures,STACK,Yield,4805.305634774096,Ethereum
stackingdao,StackingDAO,-,Liquid Staking,23786417.381511256,Stacks
stacks-sbtc,Stacks sBTC,-,Bridge,404923651.4037368,Bitcoin
stacks-staking,Stacks Staking,STX,Chain,0.0,
stackswap,StackSwap,STSW,Dexs,70538.59341529856,Stacks
stader,Stader,SD,Liquid Staking,542189383.1423585,Ethereum;Hedera;Binance;Fantom;Terra2;Near
stafi,Stafi,FIS,Liquid Staking,7672442.199191685,Ethereum;Binance;Solana;Cosmos;Stafi
stake-dao,Stake DAO,SDT,Yield,206624880.93677264,Ethereum;Fraxtal;Arbitrum;Base;Sonic;Polygon;Avalanche;Linea;xDai;Optimism
stake.link-index,stake.link index,SDL,Indexes,25650.031774371346,Ethereum
stake.link-liquid,stake.link liquid,SDL,Liquid Staking,87805364.87213084,Ethereum
stake.ly,Stake.ly,-,Liquid Staking,25846.32904372105,Klaytn
stake1,Stake1,STAKE1,Lending,0.0058744348760819,Fantom
stakedicp,StakedICP,-,Liquid Staking,31021.175637083128,ICP
stakee,Stakee,-,Liquid Staking,16324624.569736889,TON
stakeease,StakeEase,-,Indexes,326.2196938447361,Ethereum
stakeeasy,StakeEasy,-,Liquid Staking,0.0,Secret;Juno
stakehound,StakeHound,-,Liquid Staking,0.0,Ethereum
stakehouse,Stakehouse,BSN,Liquid Staking,101495.18007,Ethereum
stakerz,Stakerz,-,Yield Aggregator,0.0,Kava
stakesteak,StakeSteak,STEAK,Yield,22046.62675835161,Fantom
stakestone-berachain-vault,StakeStone Berachain Vault,-,Onchain Capital Allocator,8788322.916418001,Ethereum
stakestone-sbtc,StakeStone SBTC,-,Indexes,36789.63498980624,Binance;Ethereum
stakestone-stone,StakeStone STONE,-,Liquid Staking,37106850.47578025,Ethereum
stakewise-v2,StakeWise V2,SWISE,Liquid Staking,1142484230.2417705,Ethereum;xDai
stakin,Stakin,-,Ponzi,2.4861656164882857e-10,Base
staking-rewards-sreth,Staking Rewards srETH,-,Indexes,0.0,Ethereum
stakingverse,Stakingverse,-,Liquid Staking,7125334.2680716,Ethereum;LUKSO
stand-cash,Stand Cash,SAC,Yield,0.0,Ethereum
standard-protocol-mode,Standard Protocol Mode,STND,Dexs,528.1892890059343,Mode;Blast
standard-protocol-shiden,Standard Protocol Shiden,STND,Dexs,20411.67117843708,Shiden;Metis;Ethereum
standard-protocol-somnia,Standard Protocol Somnia,STND,Dexs,,
standard-spot-clob,Standard Spot CLOB,STND,Dexs,173.66968443602127,Somnia
staq,StaQ,-,Liquid Staking,3957448.157964632,Map
starbank,Starbank,SBX,Dexs,142.12618783525124,Astar
starbase,Starbase,-,DEX Aggregator,,
starcrazy,StarCrazy,GFT,Gaming,0.0,IoTeX
starfish-finance,Starfish Finance,SEAN,Dexs,1412.17044907656,Astar
starfish-liquid-staking,Starfish Liquid Staking,-,Liquid Staking,8.89679091847878,Astar
stargate,StarGate,-,Farm,18337138.762666546,VeChain
stargate-v1,Stargate V1,STG,Cross Chain Bridge,20825483.05267956,Mantle;Ethereum;Arbitrum;Avalanche;Binance;Optimism;Linea;Polygon;Fantom;Base;Kava;Metis;Goerli
stargate-v2,Stargate V2,STG,Cross Chain Bridge,165937496.24545798,Ethereum;Binance;Mantle;Optimism;Metis;Base;Arbitrum;Scroll;Sonic;Soneium;Linea;Hemi;Avalanche;Unichain;xDai;Swellchain;Abstract;Kava;Manta;Aurora;Sei;LightLink;Polygon;Stable
stargaze,Stargaze,STARS,NFT Marketplace,110294.6026533037,Stargaze
starkdefi,StarkDeFI,-,Dexs,209183.05620512,Starknet
starknet-bridge,Starknet Bridge,STRK,Canonical Bridge,712087754.6125412,Ethereum
starksport,Starksport,-,Dexs,369.8952760143351,Starknet
starlay-finance,Starlay Finance,LAY,Lending,313897.04532253905,Astar;Acala
starmaker,Starmaker,STAR,Dexs,38560.83931610522,zkSync Era;Mantle
stars-league,Stars League,-,SoFi,4226.0452695664335,Chiliz
starswap,StarSwap,STAR,Dexs,62045.857936761146,Astar
starswap-starcoin,Starswap Starcoin,STAR,Dexs,467279.2442157554,Starcoin
starterra,Starterra,STT,Launchpad,0.0,Terra
stationdex-v2,StationDEX V2,-,Dexs,60.47036294706967,X Layer
stationdex-v3,StationDEX V3,-,Dexs,1192.6587511058744,X Layer
statix-farm,Statix Farm,STATIX,Farm,232.46026900770596,Base
status,Status,SNT,Privacy,,
stcelo,stCELO,-,Liquid Staking,2183628.1116168983,Celo
stcyber,stCYBER,-,Liquid Staking,2649584.9817589046,Cyber
steadefi,Steadefi,SDY,Leveraged Farming,930.5169575879004,Arbitrum;Avalanche
steak,Steak,STEAK,Liquid Staking,0.0,Terra
steakbank-finance,SteakBank Finance,SBF,Liquid Staking,373939.77329310944,Binance
steakhouse-financial,Steakhouse Financial,-,Risk Curators,1530028176.947447,Ethereum;Base;Arbitrum;Corn;Katana;Unichain;Polygon;Monad
steakhut,SteakHut,STEAK,Farm,0.0,Avalanche
steakhut-liquidity,SteakHut Liquidity,STEAK,Liquidity manager,108379.4836128669,Avalanche;Arbitrum
stealcam,Stealcam,-,NFT Marketplace,0.0,
stealthpad,StealthPad,STEALTH,Launchpad,0.0,Ethereum
steamm,STEAMM,-,Dexs,5705410.059516512,Sui
steer-protocol,Steer Protocol,-,Liquidity manager,38496759.10962028,Katana;Base;Binance;Ethereum;Polygon;Hyperliquid L1;Saga;Nibiru;Manta;Flare;Linea;Metis;Evmos;Celo;Arbitrum;Mode;Zircuit;Sonic;Avalanche;Berachain;Kava;Optimism;Blast;Astar;Soneium;Hemi;Scroll;RSK;ThunderCore;X Layer;Polygon zkEVM;Mantle;Fantom;Telos;Filecoin;zkLink;Unichain;Moonbeam;ApeChain;ZetaChain;Taiko;Ronin
stella,Stella,ALPHA,Leveraged Farming,664952.1935915828,Arbitrum
stellar-dex,Stellar DEX,XLM,Dexs,17897402.239898764,Stellar
stellaris-finance,Stellaris Finance,STE,Yield Aggregator,0.0,Scroll
stellaswap-v2,StellaSwap V2,STELLA,Dexs,389974.1286497244,Moonbeam
stellaswap-v3,StellaSwap V3,STELLA,Dexs,74261.45466187538,Moonbeam
stellaswap-v4,StellaSwap V4,STELLA,Dexs,2163765.397906411,Moonbeam
step-app,Step App,FITFI,Services,0.0,
step-exchange,Step Exchange,SPEX,Dexs,25168.700263574978,Step
step-finance,Step Finance,STEP,Portfolio Tracker,0.0,Solana
stepn,Stepn,GMT,Chain,,
sterling-finance,Sterling Finance,STR,Dexs,10571.779021883904,Arbitrum
steroids,Steroids,-,Yield,312424.65803084546,Ethereum
steth.win,stETH.win,-,Yield Lottery,13995.215518803703,Ethereum
stfil,STFIL,-,Liquid Staking,8137683.291171789,Filecoin
stip-flip,Stip Flip,-,Synthetics,2059.1682441709304,EthereumClassic
stipend,Stipend,PAY,Yield,0.6450518143602464,Kava
stkd-scrt,stkd-SCRT,SHD,Liquid Staking,1488826.497394216,Secret
stlos-liquid-staking,sTLOS Liquid Staking,-,Liquid Staking,474005.43114092137,Telos
stobix,Stobix,-,Derivatives,5.445073617529988e-07,Base
ston.fi,STON.fi,STON,Dexs,39322088.8579023,TON
stonebtc,STONEBTC,-,Yield Aggregator,899.2711151056732,Ethereum
stonedefi,StoneDefi,STN,Yield Aggregator,80888.30755168153,Binance;Polygon;Avalanche;Ethereum
storm-trade,Storm Trade,STORM,Derivatives,13724685.388822628,TON
stormswap,StormSwap,STORM,Yield,10934.604402506717,Avalanche;Cronos
story,Story,IP,Chain,,
story-hunt,Story Hunt,-,Dexs,1943069.2395924025,Story
stout,Stout,STTX,CDP,52.85984419096923,Sonic
strata-season-0,Strata Season 0,-,Farm,2556628.0308747417,Ethereum
strategyx-finance,StrategyX Finance,STAY,Farm,0.0,Fantom
strater,Strater,-,Yield,782983.0371494862,Sui
stratis-liquid-staking,Stratis Liquid Staking,-,Liquid Staking,573963.2616110652,Stratis
stratis-mstrax,Stratis mSTRAX,-,Liquid Staking,2981046.2901780577,Stratis
stratum-exchange,Stratum Exchange,STRAT,Dexs,2887.7624670734513,Mantle
straxswap,StraxSwap,-,Dexs,34555.06176077162,Stratis
stream-finance,Stream Finance,-,Yield,0.0,Ethereum
streamflow,Streamflow,STREAM,Payments,197965.65991696276,Solana;Aptos;Sui;Binance;Polygon;Ethereum
stride,Stride,STRD,Liquid Staking,11093301.775012191,Cosmos;HAQQ;Osmosis;Celestia;BandChain;dYdX;Injective;Berachain;Juno;Dymension;Terra2;Evmos;Stargaze;Umee;Sommelier;Comdex;Stride
stride-hyperlane,Stride Hyperlane,-,Bridge,157146.63714326022,Celestia
strike,Strike,STRK,Lending,5320.934997715972,Ethereum
strike-finance-forwards,Strike Finance Forwards,STRIKE,Derivatives,6891.694606743697,
strike-finance-perpetuals,Strike Finance Perpetuals,STRIKE,Derivatives,4731375.310290344,Cardano
strikex,StrikeX,STRX,Farm,77.18264909102561,Binance
strips-finance,Strips Finance,STRP,Derivatives,0.0,Arbitrum
stronghands,Stronghands,SMX,Dexs,684.6310831405817,Cronos;Binance;Polygon
stronghold-staked-sol,Stronghold Staked SOL,-,Liquid Staking,11357886.39064411,Solana
struct-finance,Struct Finance,-,Yield,27012.410793204283,Avalanche
structured-lsd,Structured LSD,SLSD,Yield,58.44020635322335,Ethereum
strudel-finance,Strudel Finance,TRDL,Bridge,0.0,Ethereum
strx-finance,STRX Finance,SFI,Liquid Staking,15889.78363811905,Tron
stryke-clamm,Stryke CLAMM,DPX,Options,218502.2939678795,Arbitrum;Sonic;Base;Blast;Mantle
stryke-ssov,Stryke SSOV,DPX,Options,15153.191545018926,Arbitrum;Ethereum;Binance;Avalanche
sturdy-v1,Sturdy V1,STRDY,Lending,76697.43639503689,Ethereum;Fantom
sturdy-v2,Sturdy V2,STRDY,Lending,620436.4475273921,Mode;Flow;Ethereum;Linea;Optimism;Sei
sturgeon,Sturgeon,-,Yield,0.0,re.al
stusdt,stUSDT,STUSDT,RWA,60553680.27482471,Tron;Ethereum
substance-exchange,Substance Exchange,-,Derivatives,35318.83281129143,ZetaChain;Arbitrum
subunit,Subunit,-,RWA,4157.973074506214,Base
subzero+,Subzero+,SUB,Reserve Currency,0.0,Avalanche
subzero-zswap,Subzero ZSwap,-,Dexs,3421.6931251071346,Avalanche
sudo-inu,Sudo Inu,SNACK,Farm,0.0,Ethereum
sudo-perps,Sudo Perps,SLP,Derivatives,493528.1088303574,Sui
sudoswap-v1,Sudoswap V1,SUDO,NFT Marketplace,655225.1837036035,Ethereum
sudoswap-v2,Sudoswap V2,SUDO,NFT Marketplace,410957.14890499815,Ethereum;Base;Sanko;Berachain;Arbitrum
sugar-swap,Sugar Swap,SUGAR,Dexs,273.2216597110874,zkSync Era
sugarswap,SugarSwap,SUGAR,Dexs,12459.098322497695,Arbitrum
sui-foundation,Sui Foundation,SUI,Canonical Bridge,0.0,
sui-pearl,Sui Pearl,PRL,Yield Aggregator,29529.37917330744,Sui
sui-rewards-me,Sui Rewards Me,SRM,Launchpad,19918.53132212009,Sui
suibridge,SuiBridge,-,Canonical Bridge,141354332.63018566,Ethereum
suidollar,SuiDollar,-,Basis Trading,250525.1585069147,Sui
suilend,Suilend,SEND,Lending,259535338.06450796,Sui
suimarket,SuiMarket,-,Prediction Market,0.0,Sui
suite,SUITE,SUITE,Trading App,,
sumer.money,Sumer.money,-,Lending,2815280.9130742503,Berachain;Ethereum;CORE;Arbitrum;Goat;Meter;Base;zkLink;Hemi;Binance;Bitlayer;Monad;BSquared
summer.fi-pro,Summer.fi Pro,-,CDP Manager,62588808.77247444,Ethereum;Arbitrum;Base;Optimism
summit-defi,Summit Defi,SUMMIT,Yield,161.12373560364625,Fantom
summitx-finance,SummitX Finance,-,Dexs,7213.40484617609,Camp
sumswap,SumSwap,SUM,Dexs,86966.6657575561,Ethereum
sun.io,SUN.io,SUN,Dexs,854055.2558608205,Tron
sundaeswap-v2,SundaeSwap V2,SUNDAE,Dexs,1077231.4813570613,Cardano
sundaeswap-v3,SundaeSwap V3,SUNDAE,Dexs,6754081.398439591,Cardano
sunflower-finance,SunFlower Finance,SFO,Dexs,138.17338328977806,Binance
sunflowerswap,SunflowerSwap,SFR,Farm,941.4921691717786,Moonbeam
sunny,Sunny,SUNNY,Yield,3283234.2716094563,Solana
sunpump,SunPump,-,Launchpad,1893163.0423425743,Tron
sunrise-gaming,Sunrise Gaming,SUNC,Luck Games,0.0,Ethereum
sunswap-v1,SUNSwap V1,SUN,Dexs,56503942.601956,Tron
sunswap-v2,SUNSwap V2,SUN,Dexs,246899336.92122927,Tron
sunswap-v3,SUNSwap V3,SUN,Dexs,177580992.70415178,Tron
super-dca,Super DCA,DCA,DCA Tools,4832.252152923028,Optimism;Unichain;Base
superboring,SuperBoring,-,DEX Aggregator,,
superbots,SuperBots,UBXT,Yield Aggregator,829.2929208192609,Ethereum;Binance
superchain,Superchain,-,Services,,
superdapp,SuperDapp,SUPR,Farm,0.0,Rollux
superfarm,SuperFarm,SUPER,Services,24817.21624140804,Ethereum
superfluid,Superfluid,SUP,Payments,11408950.046226157,Optimism;Arbitrum;Base;Polygon;Ethereum;Celo;xDai;Avalanche;Scroll;Binance
superform,Superform,UP,Yield Aggregator,88845817.88802762,Ethereum;Base;Arbitrum;Optimism;Polygon;Binance;Blast;Avalanche;Linea;Fantom
superfund,Superfund,-,Onchain Capital Allocator,387320.8072792477,Base
superhedge,SuperHedge,-,Yield,77.7400491109371,Ethereum
superhero-dex,Superhero DEX,-,Dexs,220.30775416838185,Aeternity
superlauncher,SuperLauncher,LAUNCH,Launchpad,0.0,zkSync Era
superlend,Superlend,-,Lending,9692626.796842735,Etherlink
superloop,Superloop,-,Onchain Capital Allocator,3440496.776297295,Etherlink
superman-swap,Superman Swap,SUPERMAN,Yield Aggregator,3019.0984166294916,Binance
superp,Superp,SUP,Derivatives,200966.6220999321,Binance
superposition,Superposition,-,Lending,586340.3862418168,Aptos
superrare,SuperRare,RARE,NFT Marketplace,0.0,Ethereum
superreturn,SuperReturn,-,Onchain Capital Allocator,2203153.7380427755,Arbitrum;Plume Mainnet;Ethereum;Soneium
superstate-uscc,Superstate USCC,-,Basis Trading,378255785.3519477,Ethereum;Solana;Plume Mainnet
superstate-ustb,Superstate USTB,-,RWA,573821704.8179042,Ethereum;Plume Mainnet;Solana
superswap-ink,SuperSwap Ink,-,DEX Aggregator,,
superswap-v2,SuperSwap V2,-,Dexs,0.0086465166113085,Optimism
superswap-v3,SuperSwap V3,-,Dexs,542.7387116357232,Optimism
supersweth-vault,SuperSweth Vault,SWELL,Farm,72.23410418161903,Ethereum
superx,SuperX,-,Interface,,
supra-staking,Supra Staking,-,Staking Pool,13308199.31182533,Supra
suprafi,SupraFi,-,Liquid Staking,63.79190076764608,Sonic
supswap-v2,SupSwap V2,-,Dexs,892.2178720577193,Mode
supswap-v3,SupSwap V3,-,Dexs,31189.38949595859,Mode
surf-liquid,Surf Liquid,SURF,Yield,1257.2896046193853,Base
surf-protocol,Surf Protocol,-,Derivatives,5998.247679279707,Base;Merlin
surfswap-classic,Surfswap Classic,TIDE,Dexs,226.1172492840961,Kava
surfswap-stable-amm,Surfswap Stable AMM,TIDE,Dexs,0.0,Kava
surge,Surge,-,Lending,2990.510194569928,Arbitrum
surge-trade,Surge Trade,SRG,Derivatives,127730.81487467908,Radix
surgedefi,SurgeDefi,-,Dexs,6698.970913709762,XRPL EVM
sushi-aptos,Sushi Aptos,SUSHI,Dexs,348079.5040818447,Aptos
sushi-bentobox,Sushi BentoBox,SUSHI,Yield,2807093.549028815,Arbitrum;Polygon;Ethereum;xDai;Moonbeam;Avalanche;Moonriver;Celo;Optimism
sushi-furo,Sushi Furo,-,Payments,4068.106977643197,Ethereum;Arbitrum;Avalanche;Polygon;Binance;xDai;Optimism;Moonbeam;Harmony;Fantom;Moonriver
sushi-kashi,Sushi Kashi,SUSHI,Lending,142338.75279725032,Ethereum;Polygon;Binance;Avalanche;Arbitrum
sushi-trident,Sushi Trident,-,Dexs,276183.0396718068,Polygon;Optimism;Metis;Bittorrent;Arbitrum;Binance;Avalanche;Kava
sushiswap,SushiSwap,SUSHI,Dexs,106550821.16100976,Ethereum;Arbitrum;Polygon;Base;Boba;Celo;xDai;Binance;Moonriver;Arbitrum Nova;Harmony;Avalanche;Fantom;Scroll;Fuse;Filecoin;Katana;RSK;Europa;OKExChain;Hemi;Linea;Optimism;CORE;Blast;Moonbeam;Palm;Polygon zkEVM;Bittorrent;Kava;ZetaChain;Sonic;Telos;Metis;Boba_Bnb;ThunderCore;HAQQ;Heco
sushiswap-agg,SushiSwap Agg,SUSHI,DEX Aggregator,,
sushiswap-v3,SushiSwap V3,SUSHI,Dexs,102433495.7660182,Katana;Hemi;Base;Ethereum;Arbitrum;RSK;Filecoin;Optimism;Polygon;ThunderCore;Europa;xDai;Binance;Scroll;Avalanche;Linea;Arbitrum Nova;Sonic;CORE;Polygon zkEVM;Blast;Metis;ZetaChain;Fantom;Moonriver;Kava;Fuse;Bittorrent;Moonbeam
suterusu,Suterusu,SUTER,Services,189933.3653049162,Binance;Ethereum
suzaku,Suzaku,SUZ,Restaking,2630048.39669514,Avalanche
swaap-earn,Swaap Earn,-,Yield,4951.920899654145,Arbitrum;Ethereum
swaap-maker-v1,Swaap Maker V1,-,Dexs,125288.63859717236,Polygon
swaap-maker-v2,Swaap Maker V2,-,Dexs,10661286.322880331,Ethereum;Base;Binance;Arbitrum;Polygon;Optimism;Mode;Linea;Scroll;Mantle
swamp-finance,Swamp Finance,SWAMP,Yield,1580435.2819896522,Binance
swanswap,SwanSwap,SWAN,Dexs,52750.74611925097,Shape
swap-country,Swap Country,-,Dexs,87338.46573138861,Harmony
swap.coffee,swap.coffee,-,DEX Aggregator,250869.5966390983,TON
swapbased-amm,SwapBased AMM,Base,Dexs,143406.22089452413,Base
swapbased-concentrated-liquidity,SwapBased Concentrated Liquidity,Base,Dexs,108423.15001758482,Base
swapbased-perp,SwapBased Perp,Base,Derivatives,17373.332877880257,Base
swapblast,SwapBlast,SBF,Dexs,1596.402402717508,Blast
swapblast-v3,SwapBlast V3,SBF,Dexs,1442.579492649632,Blast
swapfish,SwapFish,FISH,Dexs,41266.43140069041,Arbitrum;Binance
swapline-v1,Swapline V1,-,Dexs,3179.076648804328,ShimmerEVM;Optimism;Fantom;Base;Arbitrum;Polygon zkEVM
swapline-v2,Swapline V2,-,Dexs,3758.0613260250248,Base
swapmatic,SwapMatic,SWAM,Dexs,385.866713253599,Polygon
swapmode-v2,SwapMode V2,SMD,Dexs,56537.92478022611,Mode
swapmode-v3,SwapMode V3,SMD,Dexs,2612.2676306399435,Mode
swapp,SWAPP,SWAPP,Dexs,5012.06309212286,Cronos
swapperchan,SwapperChan,WAIFU,Dexs,22590.633133116666,Boba
swappi,Swappi,PPI,Dexs,2478897.7070767097,Conflux
swapr-v2,Swapr V2,SWPR,Dexs,485394.29542499554,xDai;Arbitrum;Ethereum
swapr-v3,Swapr V3,SWPR,Dexs,1314011.6811300225,xDai
swaprum,Swaprum,SAPR,Dexs,7141.557520353823,Arbitrum
swaps.io,Swaps.io,-,Bridge,,
swapscanner-dex,Swapscanner Dex,SCNR,Dexs,0.0,Klaytn
swapscanner-lsd,Swapscanner LSD,SCNR,Liquid Staking,3493521.6057380224,Klaytn
swapsicle-v1,Swapsicle V1,POPS,Dexs,32721.920435315275,Avalanche;Telos;Arbitrum;Binance;Polygon;Optimism;Fantom;Ethereum
swapsicle-v2,Swapsicle V2,SLUSH,Dexs,10327.110663773392,Mantle;Telos;Taiko
swapx-algebra,SwapX Algebra,SWPX,Dexs,1378194.7231839297,Sonic
swapx-v2,SwapX V2,SWPX,Dexs,201627.01987872255,Sonic
swarm-markets,Swarm Markets,SMT,Dexs,65947.70559149199,Ethereum;Polygon
swaylend,Swaylend,-,Lending,1505763.9782523268,Fuel
sweep,Sweep,SWEEPR,RWA,8133.528342961992,Ethereum;Arbitrum;Base;Polygon;Avalanche;Optimism;Binance
sweep-n-flip,Sweep n Flip,-,NFT Marketplace,708.4636622321605,Polygon;Arbitrum;Mode;Ethereum
