protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm
TonPools,-,Staking Pool,['TON'],15876.167234908542,[],,,,['api'],0,0,,0
TonStable,-,CDP,['TON'],3076.768040940122,[],,,,['api'],0,0,,0
Tonic,-,Dexs,['Near'],28190.820866622053,[],,,,['api'],0,0,,0
Tonic Cash,-,Privacy,['Multi-Chain'],2077.9013,[],,,,['api'],0,0,,0
Tonnel Network,TONNEL,Privacy,['TON'],15102.439926303276,[],,,,['api'],0,0,,0
Tonpound,TPI,Lending,['Ethereum'],34690.888708031336,[],,,,['api'],0,0,,0
TonsOfFriends,-,SoFi,['TON'],930.6404626463108,[],,,,['api'],0,0,,0
Tonstakers LSD,-,Liquid Staking,['TON'],115817709.40541822,[],,,,['api'],0,0,,0
Tonstakers Token Staking,-,Farm,['TON'],0.0,[],,,,['api'],0,0,,0
Tonyielding,-,Yield,['TON'],141.13057960683,[],,,,['api'],0,0,,0
Toobit,-,CEX,['Multi-Chain'],90675981.78798816,[],,,,['api'],0,0,,0
TopCut Finance,-,Prediction Market,['Arbitrum'],2648.219486716267,[],,,,['api'],0,0,,0
TopShelf,LIQR,CDP,['Multi-Chain'],45446.70983871419,[],,,,['api'],0,0,,0
Torch Dexs,-,Dexs,['TON'],605931.0993099874,[],,,,['api'],0,0,,0
Torches,-,Lending,['Kucoin'],34014.71344679911,[],,,,['api'],0,0,,0
Toreus,TORE,Lending,['Kava'],1.106220609e-15,[],,,,['api'],0,0,,0
Tornadao,NADO,Reserve Currency,['Avalanche'],20.38081976116394,[],,,,['api'],0,0,,0
Tornado Cash,TORN,Privacy,['Multi-Chain'],754475352.3779655,[],,,,['api'],0,0,,0
Tornado Finance,TCORE,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Toros,-,Derivatives,['Multi-Chain'],16440255.936453557,[],,,,['api'],0,0,,0
Tortuga,-,Liquid Staking,['Aptos'],76855.49132769239,[],,,,['api'],0,0,,0
Torus,TORUS,Dexs,['Base'],74.77727778506254,[],,,,['api'],0,0,,0
TotemFi,TOTM,Prediction Market,['Binance'],0.0,[],,,,['api'],0,0,,0
Tothemoon,-,CEX,['Multi-Chain'],2366496.3254128494,[],,,,['api'],0,0,,0
Toucan Protocol,-,RWA,['Multi-Chain'],879311.1031682017,[],,,,['api'],0,0,,0
Touch.fan,-,SoFi,['zkSync Era'],7289.402895029262,[],,,,['api'],0,0,,0
Tower DEX,-,Dexs,['Babylon Genesis'],7785609.592358843,[],,,,['api'],0,0,,0
ToxicDeer Finance,DEER,Algo-Stables,['Cronos'],0.0,[],,,,['api'],0,0,,0
Traddify Arbitrage,-,Yield Aggregator,['Kava'],34.853931047988,[],,,,['api'],0,0,,0
TradeOgre,-,CEX,['Multi-Chain'],34009.24603332905,[],,,,['api'],0,0,,0
TradeWiz,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0
TradingStrategy,-,Onchain Capital Allocator,['Multi-Chain'],95575.43884914787,[],,,,['api'],0,0,,0
Trado Perpetual,-,Derivatives,['Flow'],303989.9818067,[],,,,['api'],0,0,,0
Trado Spot,-,Dexs,['Flow'],969321.9401792788,[],,,,['api'],0,0,,0
Tradoor,-,Derivatives,['TON'],1087704.2660473883,[],,,,['api'],0,0,,0
TrainSwap,TRAIN,Dexs,['Arbitrum'],1629.056125836324,[],,,,['api'],0,0,,0
Tranche Finance,SLICE,Yield,['Multi-Chain'],130075.6461701383,[],,,,['api'],0,0,,0
Tranchess Ether,CHESS,Liquid Staking,['Ethereum'],25005.64793821934,[],,,,['api'],0,0,,0
Tranchess Yield,CHESS,Yield,['Multi-Chain'],35578779.78742127,[],,,,['api'],0,0,,0
Tranquil Finance,TRANQ,Lending,['Harmony'],173807.86841160827,[],,,,['api'],0,0,,0
Trapeza Protocol,FIDL,Reserve Currency,['Binance'],0.0,[],,,,['api'],0,0,,0
Trava Finance,TRAVA,Lending,['Multi-Chain'],99023.20310361042,[],,,,['api'],0,0,,0
Treasure,MAGIC,Gaming,['Arbitrum'],0.0,[],,,,['api'],0,0,,0
Treasure Bridge,-,Canonical Bridge,['Ethereum'],271786.1403826525,[],,,,['api'],0,0,,0
Treble,TREB,Dexs,['Base'],946293.1647610812,[],,,,['api'],0,0,,0
Tree News,TREE,SoFi,['nan'],,[],,,,['api'],0,0,,0
TreeDefi,SEED,Yield,['Binance'],84335.00342070489,[],,,,['api'],0,0,,0
TreeHouse Finance,LEAF,Yield,['Avalanche'],29.06203942303773,[],,,,['api'],0,0,,0
Treehouse Protocol,TREE,DOR,['Multi-Chain'],454599665.66917145,[],,,,['api'],0,0,,0
Tren Finance,-,CDP,['Arbitrum'],25.653510606901868,[],,,,['api'],0,0,,0
Trevee Earn,-,Yield Aggregator,['Multi-Chain'],39366081.42419239,[],,,,['api'],0,0,,0
Tribe.run,-,SoFi,['Solana'],575730.3970691467,[],,,,['api'],0,0,,0
Tribe3,-,Derivatives,['Arbitrum'],0.0,[],,,,['api'],0,0,,0
Trick or Treat Farm,TRICK,Farm,['Fantom'],1354.4584314135284,[],,,,['api'],0,0,,0
Trisolaris,TRI,Dexs,['Aurora'],1904370.043150121,[],,,,['api'],0,0,,0
Trojan,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0
Tron,TRX,Chain,['nan'],,[],,,,['api'],0,0,,0
TronNRG,NRG,Staking Pool,['Tron'],19912.121212610153,[],,,,['api'],0,0,,0
Tropical Finance,DAIQUIRI,Dexs,['smartBCH'],108.81495756105026,[],,,,['api'],0,0,,0
TropicalSwap,-,Dexs,['Mantle'],4492.037228496959,[],,,,['api'],0,0,,0
Tropykus RSK,-,Lending,['RSK'],14159110.987439768,[],,,,['api'],0,0,,0
Tropykus zkEVM,-,Lending,['Polygon zkEVM'],2914.487417657202,[],,,,['api'],0,0,,0
Troves,-,Yield,['Starknet'],17768721.008860905,[],,,,['api'],0,0,,0
TroyDefi,TROY,Farm,['Binance'],534.2721012904215,[],,,,['api'],0,0,,0
TruFin Legacy Vaults,-,Liquid Staking,['Ethereum'],21.34401124324676,[],,,,['api'],0,0,,0
TruStake,-,Liquid Staking,['Multi-Chain'],130473814.02960342,[],,,,['api'],0,0,,0
TrueFeedBack,TFBX,Gaming,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
TrueFi,TRU,Uncollateralized Lending,['Multi-Chain'],25864.321317354043,[],,,,['api'],0,0,,0
Truemarkets,TRUE,Prediction Market,['Base'],36919.43005586908,[],,,,['api'],0,0,,0
Trust Wallet,TWT,Wallets,['Binance'],0.0,[],,,,['api'],0,0,,0
TrustSwap,SWAP,Token Locker,['Ethereum'],1724.989196208835,[],,,,['api'],0,0,,0
Trusted Node,TNODE,Liquid Staking,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Trustin Finance,-,Lending,['Bitlayer'],1356.1677879811457,[],,,,['api'],0,0,,0
TsunamiX,-,Derivatives,['Multi-Chain'],35933.61568804133,[],,,,['api'],0,0,,0
Tulip,TULIP,Algo-Stables,['Oasis'],27229.70896780957,[],,,,['api'],0,0,,0
Tulip Protocol,TULIP,Yield,['Solana'],7721.065229084312,[],,,,['api'],0,0,,0
Tulipa Capital,-,Risk Curators,['Multi-Chain'],36625645.687964305,[],,,,['api'],0,0,,0
Turbos,TURBOS,Dexs,['Sui'],14371869.808712136,[],,,,['api'],0,0,,0
Turtle,TURTLE,Meme,['Cronos'],0.0,[],,,,['api'],0,0,,0
Turtle Club,-,Onchain Capital Allocator,['Ethereum'],11893605.474165484,[],,,,['api'],0,0,,0
TurtleSwap,-,Dexs,['VeChain'],134229.6277016182,[],,,,['api'],0,0,,0
Tutellus,TUT,Services,['Polygon'],0.0,[],,,,['api'],0,0,,0
Twin Finance,-,Yield,['Berachain'],66403.94669946357,[],,,,['api'],0,0,,0
Twindex,TWX,Options,['Binance'],155057.76134823894,[],,,,['api'],0,0,,0
Typhoon Cash,PHOON,Privacy,['Ethereum'],70790.38,[],,,,['api'],0,0,,0
Typus DOV,-,Options Vault,['Sui'],11695648.733794328,[],,,,['api'],0,0,,0
Typus Perp,-,Derivatives,['Sui'],3766330.238692235,[],,,,['api'],0,0,,0
Typus Safu,-,Yield,['Sui'],3143041.8100053174,[],,,,['api'],0,0,,0
U235,-,Lending,['Scroll'],3960.7640383444977,[],,,,['api'],0,0,,0
UCS Finance,-,Dexs,['Unichain'],26197.62670213611,[],,,,['api'],0,0,,0
UFarm Digital,-,Yield Aggregator,['Arbitrum'],125957.66335693856,[],,,,['api'],0,0,,0
UNCX Network V2,UNCX,Token Locker,['Multi-Chain'],298995791.3152408,[],,,,['api'],0,0,,0
UNCX Network V3,UNCX,Token Locker,['Multi-Chain'],55803017.56447143,[],,,,['api'],0,0,,0
UNO farm,-,Yield Aggregator,['Multi-Chain'],8018.200084288355,[],,,,['api'],0,0,,0
USD AI,-,RWA Lending,['Arbitrum'],504439947.7898311,[],,,,['api'],0,0,,0
USDD,-,CDP,['Multi-Chain'],123735899.92391632,[],,,,['api'],0,0,,0
USDFC,-,CDP,['Filecoin'],599049.3356045362,[],,,,['api'],0,0,,0
USDFI Lending,STABLE,Lending,['Binance'],202106.73165374403,[],,,,['api'],0,0,,0
USDO,-,CDP,['Onus'],285204.16058633156,[],,,,['api'],0,0,,0
USDT0,-,Bridge,['Ethereum'],7578103692.553673,[],,,,['api'],0,0,,0
USK,-,CDP,['Kujira'],609469.8877553329,[],,,,['api'],0,0,,0
UTONIC,-,Liquid Staking,['TON'],8073169.831557966,[],,,,['api'],0,0,,0
UWU Protocol,-,CDP,['Stacks'],5177.924726,[],,,,['api'],0,0,,0
UXD,UXP,Partially Algorithmic Stablecoin,['Solana'],302522.51349983993,[],,,,['api'],0,0,,0
UXLINK,UXLINK,SoFi,['nan'],,[],,,,['api'],0,0,,0
Ubeswap V2,UBE,Dexs,['Celo'],1180337.1033540373,[],,,,['api'],0,0,,0
Ubeswap V3,UBE,Dexs,['Celo'],182312.64907944392,[],,,,['api'],0,0,,0
Ubiquity DAO,UBQ,Services,['Ethereum'],45091.89995626876,[],,,,['api'],0,0,,0
UdonFi,-,Lending,['Chromia'],37013.82687543392,[],,,,['api'],0,0,,0
UdonSwap,-,Dexs,['Bitkub'],2301836.393719025,[],,,,['api'],0,0,,0
Ultra Protocol,ULTRA,Services,['Binance'],0.0,[],,,,['api'],0,0,,0
Ultrasolid V2,US,Dexs,['Hyperliquid L1'],64.38958500666654,[],,,,['api'],0,0,,0
Ultrasolid V3,US,Dexs,['Hyperliquid L1'],13383175.6761275,[],,,,['api'],0,0,,0
Ultraswap,-,Lending,['Algorand'],109016.65085,[],,,,['api'],0,0,,0
Ultron Staking Hub NFT,ULX,Staking Pool,['Ultron'],0.0,[],,,,['api'],0,0,,0
UltronSwap,ULX,Dexs,['Ultron'],267853.13122987153,[],,,,['api'],0,0,,0
Ulysses,-,Bridge,['Multi-Chain'],96262.13520425204,[],,,,['api'],0,0,,0
Umami Finance,UMAMI,Yield,['Multi-Chain'],2671707.577015607,[],,,,['api'],0,0,,0
Umbra,-,Dexs,['Eclipse'],301927.1981360152,[],,,,['api'],0,0,,0
Umbrella Network,UMB,Oracle,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Umbria Network,UMBR,Cross Chain Bridge,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Umee,UMEE,Lending,['Multi-Chain'],1478434.5406608772,[],,,,['api'],0,0,,0
Umoja Synths,UMJA,Options,['Arbitrum'],0.0,[],,,,['api'],0,0,,0
Umoja yBTC,UMJA,Basis Trading,['Multi-Chain'],103490.61870638048,[],,,,['api'],0,0,,0
Unagii,-,Yield,['Ethereum'],163575.09750902833,[],,,,['api'],0,0,,0
Unamano,-,Yield,['Ethereum'],4044.3836261827505,[],,,,['api'],0,0,,0
Unbanked,UNBNK,Yield Aggregator,['Fantom'],1115.0638556886252,[],,,,['api'],0,0,,0
Unbound,UNB,Derivatives,['Multi-Chain'],51345.96584483779,[],,,,['api'],0,0,,0
Unchain X,UNX,Dexs,['Binance'],2523429.48327312,[],,,,['api'],0,0,,0
UncleSam Protocol,SAM,Lending,['Base'],0.0070157095648792,[],,,,['api'],0,0,,0
Undead Finance,UNDEAD,Yield,['Fantom'],0.7811352344957601,[],,,,['api'],0,0,,0
UniDerp,-,Launchpad,['Unichain'],20709.511439512924,[],,,,['api'],0,0,,0
UniDex Perp,UNIDX,Derivatives,['Multi-Chain'],47758.603563500576,[],,,,['api'],0,0,,0
UniFarm,UFARM,Yield,['Multi-Chain'],507983.27332658874,[],,,,['api'],0,0,,0
UniFi,UNFI,Dexs,['Multi-Chain'],7397.238713247669,[],,,,['api'],0,0,,0
UniFi Staking,UNFI,Staking Pool,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
UniPower,POWER,Yield,['Multi-Chain'],445087.74640755326,[],,,,['api'],0,0,,0
UniRouter,URO,Bridge,['BSquared'],541644602.7014607,[],,,,['api'],0,0,,0
UniVoucher,-,Payments,['Multi-Chain'],351.3043866549973,[],,,,['api'],0,0,,0
UniWswap AMM,UNIW,Dexs,['EthereumPoW'],10430.85881535627,[],,,,['api'],0,0,,0
UniWswap UNIA Farms,UNIW,Farm,['Multi-Chain'],4431.574619941943,[],,,,['api'],0,0,,0
Unibot,UNIBOT,Telegram Bot,['nan'],0.0,[],,,,['api'],0,0,,0
Unichain Bridge,-,Canonical Bridge,['Ethereum'],15157546.761910217,[],,,,['api'],0,0,,0
Unicly,UNIC,Dexs,['Ethereum'],1475210.4115710908,[],,,,['api'],0,0,,0
UnicornX,-,Trading App,['nan'],,[],,,,['api'],0,0,,0
Unidex Agg Perp,UNIDX,Derivatives,['nan'],,[],,,,['api'],0,0,,0
Unihedge,-,Prediction Market,['Polygon'],26.334234058968,[],,,,['api'],0,0,,0
Unilend Protocol,-,Lending,['UNIT0'],270920.7058446783,[],,,,['api'],0,0,,0
Unilend V1,UFT,Lending,['Multi-Chain'],11325.171210593991,[],,,,['api'],0,0,,0
Unilend V2,UFT,Lending,['Ethereum'],3.5728572358638475,[],,,,['api'],0,0,,0
Union Protocol,UNION,Uncollateralized Lending,['Multi-Chain'],270725.1770650998,[],,,,['api'],0,0,,0
Unirex Finance,UNIREX,Farm,['Fantom'],15.67242054334502,[],,,,['api'],0,0,,0
Uniswap,,,[],,['DeFiSafety'],92.0,92.0,2024-03-10 00:00:00+00:00,['full'],1,1,92.0,0
Uniswap Labs,-,Developer Tools,['nan'],0.0,[],,,,['api'],0,0,,0
Uniswap V1,UNI,Dexs,['Ethereum'],9306537.17262608,[],,,,['api'],0,0,,0
Uniswap V2,UNI,Dexs,['Multi-Chain'],1918970311.1540904,[],,,,['api'],0,0,,0
Uniswap V3,UNI,Dexs,['Multi-Chain'],2814451794.3728023,[],,,,['api'],0,0,,0
Uniswap V4,UNI,Dexs,['Multi-Chain'],837443059.5129366,[],,,,['api'],0,0,,0
Unit,-,Bridge,['Multi-Chain'],1164909223.261548,[],,,,['api'],0,0,,0
Unit Protocol,DUCK,CDP,['Ethereum'],443465.8868156483,[],,,,['api'],0,0,,0
Unitas,-,Basis Trading,['Solana'],14620766.104460832,[],,,,['api'],0,0,,0
Unite Finance,UNITE,Algo-Stables,['Harmony'],0.0,[],,,,['api'],0,0,,0
Unitus,UTS,Lending,['Multi-Chain'],3955716.2082804632,[],,,,['api'],0,0,,0
Universal Bridge,-,Bridge,['Ethereum'],22616568.869999994,[],,,,['api'],0,0,,0
Universal Page,-,Staking Pool,['LUKSO'],1134676.5274957002,[],,,,['api'],0,0,,0
Universal Swaps,-,Dexs,['LUKSO'],66699.9935346965,[],,,,['api'],0,0,,0
Universe Finance,UNT,Liquidity manager,['Multi-Chain'],36340.1403375375,[],,,,['api'],0,0,,0
Universe XYZ,XYZ,Yield,['Ethereum'],5024103.90556971,[],,,,['api'],0,0,,0
UniverseFTM,UNIVERSE,Yield,['Fantom'],44.38801974607814,[],,,,['api'],0,0,,0
Uniwhale,UNW,Derivatives,['Binance'],216852.9011539012,[],,,,['api'],0,0,,0
Unizen,ZCX,DEX Aggregator,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Unknown,UNKWN,Yield,['Binance'],2123.8606389375227,[],,,,['api'],0,0,,0
Unleash Protocol,-,Lending,['Story'],16223233.973711357,[],,,,['api'],0,0,,0
Unlimited Network,UWU,Derivatives,['Arbitrum'],772.0611668415801,[],,,,['api'],0,0,,0
Unlockd V1,-,Lending,['Ethereum'],15380.112234304352,[],,,,['api'],0,0,,0
Unlockd V2,-,Lending,['Ethereum'],1565.731765530642,[],,,,['api'],0,0,,0
Unslashed,USF,Insurance,['Ethereum'],6107803.869035119,[],,,,['api'],0,0,,0
Untangled RWA,-,RWA,['Celo'],12.017196057988,[],,,,['api'],0,0,,0
Untangled Vault,-,Onchain Capital Allocator,['Multi-Chain'],147913.9428595169,[],,,,['api'],0,0,,0
UntitledBank,-,Lending,['Soneium'],2946212.676725074,[],,,,['api'],0,0,,0
UnusDao,UDO,Reserve Currency,['Binance'],0.0,[],,,,['api'],0,0,,0
Upheaval V2,-,Dexs,['Hyperliquid L1'],86.08973457502431,[],,,,['api'],0,0,,0
Upheaval V3,-,Dexs,['Hyperliquid L1'],20897424.101000156,[],,,,['api'],0,0,,0
Uplift DAO,LIFT,Launchpad,['Binance'],0.0,[],,,,['api'],0,0,,0
Upshift,-,Onchain Capital Allocator,['Multi-Chain'],348131369.7718988,[],,,,['api'],0,0,,0
UrDEX Finance,URD,Derivatives,['Arbitrum'],0.0,[],,,,['api'],0,0,,0
Ura Dex,-,Dexs,['Terra2'],5887.722440563529,[],,,,['api'],0,0,,0
Uranium.io,-,RWA,['Etherlink'],7234372.404058544,[],,,,['api'],0,0,,0
Usual,USUAL,RWA,['Ethereum'],256852137.32423848,[],,,,['api'],0,0,,0
Usury Finance,-,Lending,['Multi-Chain'],1.0030249371409692,[],,,,['api'],0,0,,0
Uswap,-,Dexs,['Tron'],682261.3468656907,[],,,,['api'],0,0,,0
UtyabSwap,UTYAB,Dexs,['TON'],13.76205300036,[],,,,['api'],0,0,,0
UwU Lend,UWU,Lending,['Ethereum'],314207.8622883261,[],,,,['api'],0,0,,0
V12,-,Dexs,['Fuel'],17153.705533581262,[],,,,['api'],0,0,,0
V3S Finance,V3S,Algo-Stables,['Cronos'],28.16024057205058,[],,,,['api'],0,0,,0
VALR,-,CEX,['Multi-Chain'],233566048.94772547,[],,,,['api'],0,0,,0
VAX,-,Dexs,['MultiVAC'],19908.23384097427,[],,,,['api'],0,0,,0
VECTOR.FUN,-,Launchpad,['nan'],,[],,,,['api'],0,0,,0
VII Finance,-,Leveraged Farming,['Unichain'],7023.39536199756,[],,,,['api'],0,0,,0
VITCSwap,-,Dexs,['Vite'],4777.542523288058,[],,,,['api'],0,0,,0
VMEX Finance,VMEX,Lending,['Multi-Chain'],2635.392445840626,[],,,,['api'],0,0,,0
VNX,-,RWA,['Multi-Chain'],11129847.060972689,[],,,,['api'],0,0,,0
VVS Flawless,VVS,Dexs,['Cronos'],3237780.6633026637,[],,,,['api'],0,0,,0
VVS Standard,VVS,Dexs,['Cronos'],328829850.4890827,[],,,,['api'],0,0,,0
Vacus Finance,VCS,Yield Aggregator,['Avalanche'],0.8178986429013764,[],,,,['api'],0,0,,0
Vader AI,VADER,AI Agents,['Base'],0.0,[],,,,['api'],0,0,,0
Valantis,-,Dexs,['Hyperliquid L1'],25433871.50448742,[],,,,['api'],0,0,,0
Valas Finance,VALAS,Lending,['Binance'],808217.4442213838,[],,,,['api'],0,0,,0
Valence,-,Treasury Manager,['Multi-Chain'],747957.44215361,[],,,,['api'],0,0,,0
Valerian,VAL,Yield,['Astar'],0.0,[],,,,['api'],0,0,,0
ValhallaDAO,VALDAO,Reserve Currency,['Avalanche'],1.7453666921254015e-05,[],,,,['api'],0,0,,0
Valkyrie,VKR,Launchpad,['Terra'],0.0,[],,,,['api'],0,0,,0
ValleySwap,VS,Dexs,['Oasis'],168.92591899683046,[],,,,['api'],0,0,,0
Valorem,-,Options,['Arbitrum'],86.37670329985605,[],,,,['api'],0,0,,0
Valoro,-,Indexes,['Elrond'],4557.588150002397,[],,,,['api'],0,0,,0
Value Liquid,VALUE,Dexs,['Ethereum'],229424.8860223436,[],,,,['api'],0,0,,0
ValueDefi,VALUE,Dexs,['Binance'],622605.439880541,[],,,,['api'],0,0,,0
VampireSwap,VAM,Dexs,['Fantom'],141.78759499179762,[],,,,['api'],0,0,,0
VanEck Treasury Fund,-,RWA,['Multi-Chain'],74138885.14999999,[],,,,['api'],0,0,,0
VanSwap,VAN,Dexs,['Vision'],3236854.078564762,[],,,,['api'],0,0,,0
Vana,VANA,Chain,['nan'],,[],,,,['api'],0,0,,0
Vanilla,VNL,Derivatives,['Ethereum'],30002.128613800018,[],,,,['api'],0,0,,0
VanillaSwap V2,-,Dexs,['DeFiChain EVM'],108136.72708196862,[],,,,['api'],0,0,,0
VanillaSwap V3,-,Dexs,['DeFiChain EVM'],10691.251854763752,[],,,,['api'],0,0,,0
VaporDex V1,VAPE,Dexs,['Multi-Chain'],1321266.4768326194,[],,,,['api'],0,0,,0
VaporDex V2,VAPE,Dexs,['Multi-Chain'],25144.6577351449,[],,,,['api'],0,0,,0
VaporFi,VPND,Yield,['Avalanche'],0.0,[],,,,['api'],0,0,,0
Vaporwave,VWAVE,Yield Aggregator,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Vaquita Protocol,-,Yield Aggregator,['Base'],1.922048058942,[],,,,['api'],0,0,,0
Varen,VRN,Dexs,['Ethereum'],248328.22803764933,[],,,,['api'],0,0,,0
Varlamore Capital,-,Risk Curators,['Multi-Chain'],13691797.411275277,[],,,,['api'],0,0,,0
Vault Bridge,-,Risk Curators,['Ethereum'],218459889.0373851,[],,,,['api'],0,0,,0
Vault Tech,$VAULT,Services,['Ethereum'],0.0,[],,,,['api'],0,0,,0
VaultCraft,VCX,Yield,['Multi-Chain'],112980016.02599058,[],,,,['api'],0,0,,0
VaultLayer,-,Liquid Staking,['Multi-Chain'],5008.079816761317,[],,,,['api'],0,0,,0
VaultWin,-,Gaming,['Bahamut'],1.04208,[],,,,['api'],0,0,,0
Vaulta RAM,-,Dexs,['EOS'],9553315.582752954,[],,,,['api'],0,0,,0
Vaulta REX,EOS,Lending,['EOS'],128071224.80301516,[],,,,['api'],0,0,,0
Vaultka,VKA,Yield,['Multi-Chain'],1188231.2878802423,[],,,,['api'],0,0,,0
Vaulty Finance,VLTY,Yield,['Binance'],0.0,[],,,,['api'],0,0,,0
VeRocket,-,Dexs,['VeChain'],110236.96389123022,[],,,,['api'],0,0,,0
VeTrade,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
Veax,VEAX,Dexs,['Near'],54865.83186204544,[],,,,['api'],0,0,,0
Vectis Finance,-,Yield,['Solana'],22983116.55151137,[],,,,['api'],0,0,,0
Vector Finance,VTX,Yield,['Avalanche'],873217.0768018907,[],,,,['api'],0,0,,0
Vector Reserve,VEC,Indexes,['Ethereum'],121257.59069741944,[],,,,['api'],0,0,,0
Veda,-,Onchain Capital Allocator,['Multi-Chain'],6105828769.124799,[],,,,['api'],0,0,,0
Vee Finance,VEE,Lending,['Multi-Chain'],14258.31301025877,[],,,,['api'],0,0,,0
Vega Protocol,VEGA,Derivatives,['Multi-Chain'],228.3658555,[],,,,['api'],0,0,,0
Veil Cash,VEIL,Privacy,['Base'],53341.684735384726,[],,,,['api'],0,0,,0
Vela Exchange,VELA,Derivatives,['Multi-Chain'],367875.267031132,[],,,,['api'],0,0,,0
Velar Protocol,VELAR,Dexs,['Stacks'],1073891.2153312347,[],,,,['api'],0,0,,0
VelasPad,VLXPAD,Launchpad,['Velas'],0.0,[],,,,['api'],0,0,,0
VeleroDAO,VDGT,CDP,['Velas'],0.0,[],,,,['api'],0,0,,0
Velhalla,SCAR,Gaming,['Velas'],0.0,[],,,,['api'],0,0,,0
Velo Finance,VELO,Dexs,['Binance'],153436.84862484498,[],,,,['api'],0,0,,0
Velocimeter V1,FLOW,Dexs,['Canto'],610.1798775318152,[],,,,['api'],0,0,,0
Velocimeter V2,FLOW,Dexs,['Multi-Chain'],101860.81663547424,[],,,,['api'],0,0,,0
Velocimeter V4,-,Dexs,['IOTA EVM'],18368.14858409688,[],,,,['api'],0,0,,0
Velocore V1,VC,Dexs,['zkSync Era'],181539.209266345,[],,,,['api'],0,0,,0
Velocore V2,VC,Dexs,['Multi-Chain'],2344.434601693968,[],,,,['api'],0,0,,0
Velodrome V1,VELO,Dexs,['Optimism'],1022249.1746367484,[],,,,['api'],0,0,,0
Velodrome V2,VELO,Dexs,['Multi-Chain'],38440298.66922967,[],,,,['api'],0,0,,0
Velodrome V3,VELO,Dexs,['Multi-Chain'],28742768.76350045,[],,,,['api'],0,0,,0
Velora,PSP,DEX Aggregator,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Velvet V1,-,Indexes,['Binance'],71816.56478787758,[],,,,['api'],0,0,,0
Velvet V2,-,Indexes,['Multi-Chain'],652818.9610770004,[],,,,['api'],0,0,,0
Velvet V3,-,Yield,['Multi-Chain'],6279022.279395652,[],,,,['api'],0,0,,0
Vendor V1,-,Lending,['Multi-Chain'],1.001,[],,,,['api'],0,0,,0
Vendor V2,-,Lending,['Multi-Chain'],118495.24550462054,[],,,,['api'],0,0,,0
VeniceSwap,-,Dexs,['Findora'],281.6252968600519,[],,,,['api'],0,0,,0
Veno Finance,VNO,Liquid Staking,['Multi-Chain'],103594179.60294178,[],,,,['api'],0,0,,0
VenomBridge,-,Bridge,['Multi-Chain'],6978852.391670933,[],,,,['api'],0,0,,0
VenomStake,-,Liquid Staking,['Venom'],92580056.66290908,[],,,,['api'],0,0,,0
Venus Core Pool,XVS,Lending,['Multi-Chain'],1872848509.5975409,[],,,,['api'],0,0,,0
Venus Isolated Pools,XVS,Lending,['Multi-Chain'],3955982.68298219,[],,,,['api'],0,0,,0
Venuswap,VEN,Dexs,['Zkfair'],1735.601232583626,[],,,,['api'],0,0,,0
Veplus,VEP,Dexs,['Binance'],28042.63391925159,[],,,,['api'],0,0,,0
Verified Credits,-,Farm,['Kava'],0.0,[],,,,['api'],0,0,,0
Verified Network,-,RWA,['Multi-Chain'],126693.1145025,[],,,,['api'],0,0,,0
Verio,-,Liquid Staking,['Story'],45487601.83213315,[],,,,['api'],0,0,,0
Veritable DAO,VRT,Yield,['Polygon'],57.87257100932504,[],,,,['api'],0,0,,0
Versa Finance,VERSA,Dexs,['Astar'],6244.582623269614,[],,,,['api'],0,0,,0
VersaGames,VERSA,Gaming,['Cronos'],0.0,[],,,,['api'],0,0,,0
Verse,VERSE,Dexs,['Multi-Chain'],1097853.111228934,[],,,,['api'],0,0,,0
Vertex AMM,VRTX,Dexs,['nan'],,[],,,,['api'],0,0,,0
Vertex Perps,VRTX,Derivatives,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Verus Market,-,Dexs,['Verus'],41263779.81002101,[],,,,['api'],0,0,,0
VeryLongSwap AMM,-,Dexs,['Astar zkEVM'],16181.891995966416,[],,,,['api'],0,0,,0
VeryLongSwap Farm,-,Farm,['Astar zkEVM'],861.367873286551,[],,,,['api'],0,0,,0
Vesper,VSP,Yield Aggregator,['Multi-Chain'],54070868.481472775,[],,,,['api'],0,0,,0
Vesq,VESQ,Reserve Currency,['Polygon'],2.45293797489399,[],,,,['api'],0,0,,0
Vest Exchange,-,Derivatives,['Multi-Chain'],14974933.608614163,[],,,,['api'],0,0,,0
Vesta Equity,-,RWA,['Algorand'],20634337.0,[],,,,['api'],0,0,,0
